Boiler energy,Boiler space heating energy,Boiler space cooling energy,Boiler space cond'g energy,Boiler DHW energy,Chiller energy,Chiller heat rej fans/pumps energy,System auxiliary energy,DHW & solar heating pump energy,Lights energy,Boiler pump energy [obs],System air fan energy [obs],Aux mech vent fan energy [obs],Boiler process energy,Chiller process energy
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
158.65802,158.65802,0.0,158.65802,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
323.88312,323.88312,0.0,323.88312,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
544.337,544.337,0.0,544.337,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
773.4272,773.4272,0.0,773.4272,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
973.9966,973.9966,0.0,973.9966,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1176.7858,1176.7858,0.0,1176.7858,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1280.0664,1280.0664,0.0,1280.0664,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1359.8158,1359.8158,0.0,1359.8158,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1404.8251,1404.8251,0.0,1404.8251,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1413.0125,1413.0125,0.0,1413.0125,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1343.9967,1343.9967,0.0,1343.9967,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1030.2598,1030.2598,0.0,1030.2598,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
449.9486,449.9486,0.0,449.9486,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
59.68327,59.68327,0.0,59.68327,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.8481388,1.3468485,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,70.11092,24.538822,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,23.76833,8.318914,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
43.8501,43.8501,0.0,43.8501,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
285.5565,285.5565,0.0,285.5565,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
504.86145,504.86145,0.0,504.86145,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
596.77344,596.77344,0.0,596.77344,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
706.9899,706.9899,0.0,706.9899,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
838.1745,838.1745,0.0,838.1745,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
924.94556,924.94556,0.0,924.94556,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1020.7593,1020.7593,0.0,1020.7593,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1091.5282,1091.5282,0.0,1091.5282,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1163.2512,1163.2512,0.0,1163.2512,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1181.2167,1181.2167,0.0,1181.2167,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1040.8688,1040.8688,0.0,1040.8688,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
736.39264,736.39264,0.0,736.39264,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
338.208,338.208,0.0,338.208,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
32.041626,32.041626,0.0,32.041626,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
78.588745,78.588745,0.0,78.588745,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
165.22926,165.22926,0.0,165.22926,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
284.29712,284.29712,0.0,284.29712,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
404.29938,404.29938,0.0,404.29938,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
469.1024,469.1024,0.0,469.1024,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
474.79678,474.79678,0.0,474.79678,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
507.21558,507.21558,0.0,507.21558,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
568.5157,568.5157,0.0,568.5157,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
632.49054,632.49054,0.0,632.49054,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
688.9685,688.9685,0.0,688.9685,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
705.7757,705.7757,0.0,705.7757,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
673.5015,673.5015,0.0,673.5015,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
516.4623,516.4623,0.0,516.4623,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
193.43384,193.43384,0.0,193.43384,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
3.553524,3.553524,0.0,3.553524,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
228.24701,228.24701,0.0,228.24701,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
597.1562,597.1562,0.0,597.1562,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
847.174,847.174,0.0,847.174,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
986.48755,986.48755,0.0,986.48755,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1111.1311,1111.1311,0.0,1111.1311,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1205.0328,1205.0328,0.0,1205.0328,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1258.809,1258.809,0.0,1258.809,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1320.6213,1320.6213,0.0,1320.6213,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1398.7101,1398.7101,0.0,1398.7101,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1466.439,1466.439,0.0,1466.439,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1523.6746,1523.6746,0.0,1523.6746,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1566.2114,1566.2114,0.0,1566.2114,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1519.2856,1519.2856,0.0,1519.2856,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
998.3586,998.3586,0.0,998.3586,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
291.53372,291.53372,0.0,291.53372,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
3.4251401,3.4251401,0.0,3.4251401,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
58.355423,58.355423,0.0,58.355423,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
358.53723,358.53723,0.0,358.53723,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
841.6123,841.6123,0.0,841.6123,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1235.5671,1235.5671,0.0,1235.5671,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1420.449,1420.449,0.0,1420.449,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1486.9294,1486.9294,0.0,1486.9294,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1592.0876,1592.0876,0.0,1592.0876,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1685.5085,1685.5085,0.0,1685.5085,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1693.773,1693.773,0.0,1693.773,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1755.1155,1755.1155,0.0,1755.1155,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1824.5867,1824.5867,0.0,1824.5867,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1906.4429,1906.4429,0.0,1906.4429,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1960.6157,1960.6157,0.0,1960.6157,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1405.3933,1405.3933,0.0,1405.3933,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
410.91226,410.91226,0.0,410.91226,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
12.806536,12.806536,0.0,12.806536,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
48.196114,48.196114,0.0,48.196114,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
304.30453,304.30453,0.0,304.30453,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
761.5566,761.5566,0.0,761.5566,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1138.6802,1138.6802,0.0,1138.6802,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1378.5797,1378.5797,0.0,1378.5797,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1580.5383,1580.5383,0.0,1580.5383,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1714.5563,1714.5563,0.0,1714.5563,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1867.723,1867.723,0.0,1867.723,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2012.3167,2012.3167,0.0,2012.3167,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2090.5889,2090.5889,0.0,2090.5889,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2182.1328,2182.1328,0.0,2182.1328,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2256.6707,2256.6707,0.0,2256.6707,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2318.014,2318.014,0.0,2318.014,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2135.348,2135.348,0.0,2135.348,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1758.732,1758.732,0.0,1758.732,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
943.8345,943.8345,0.0,943.8345,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
109.81321,109.81321,0.0,109.81321,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
101.75956,101.75956,0.0,101.75956,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
679.16113,679.16113,0.0,679.16113,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1242.1886,1242.1886,0.0,1242.1886,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1512.6771,1512.6771,0.0,1512.6771,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1688.1226,1688.1226,0.0,1688.1226,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1800.6377,1800.6377,0.0,1800.6377,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1909.3514,1909.3514,0.0,1909.3514,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2017.1492,2017.1492,0.0,2017.1492,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2113.905,2113.905,0.0,2113.905,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2206.3167,2206.3167,0.0,2206.3167,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2301.8538,2301.8538,0.0,2301.8538,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2397.931,2397.931,0.0,2397.931,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2482.5544,2482.5544,0.0,2482.5544,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2209.0562,2209.0562,0.0,2209.0562,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1295.1538,1295.1538,0.0,1295.1538,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
358.84644,358.84644,0.0,358.84644,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
22.799372,22.799372,0.0,22.799372,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
161.54184,161.54184,0.0,161.54184,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
503.27844,503.27844,0.0,503.27844,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
908.8018,908.8018,0.0,908.8018,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1172.983,1172.983,0.0,1172.983,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1421.6742,1421.6742,0.0,1421.6742,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1601.0693,1601.0693,0.0,1601.0693,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1747.5012,1747.5012,0.0,1747.5012,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1867.0459,1867.0459,0.0,1867.0459,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1981.6399,1981.6399,0.0,1981.6399,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2127.8428,2127.8428,0.0,2127.8428,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2299.7656,2299.7656,0.0,2299.7656,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2451.9438,2451.9438,0.0,2451.9438,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2581.3882,2581.3882,0.0,2581.3882,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2655.8442,2655.8442,0.0,2655.8442,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2515.3054,2515.3054,0.0,2515.3054,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2329.7769,2329.7769,0.0,2329.7769,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2119.5786,2119.5786,0.0,2119.5786,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1840.7314,1840.7314,0.0,1840.7314,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1612.8525,1612.8525,0.0,1612.8525,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1534.3591,1534.3591,0.0,1534.3591,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1415.7532,1415.7532,0.0,1415.7532,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1412.97,1412.97,0.0,1412.97,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1469.7128,1469.7128,0.0,1469.7128,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1589.4624,1589.4624,0.0,1589.4624,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1887.0247,1887.0247,0.0,1887.0247,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2114.4639,2114.4639,0.0,2114.4639,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2241.1416,2241.1416,0.0,2241.1416,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2328.205,2328.205,0.0,2328.205,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2430.8765,2430.8765,0.0,2430.8765,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2509.9314,2509.9314,0.0,2509.9314,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2560.5425,2560.5425,0.0,2560.5425,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2591.8574,2591.8574,0.0,2591.8574,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2633.666,2633.666,0.0,2633.666,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2706.3345,2706.3345,0.0,2706.3345,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2793.0044,2793.0044,0.0,2793.0044,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2875.2449,2875.2449,0.0,2875.2449,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2946.901,2946.901,0.0,2946.901,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2990.1257,2990.1257,0.0,2990.1257,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2517.1694,2517.1694,0.0,2517.1694,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1365.4674,1365.4674,0.0,1365.4674,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
521.57947,521.57947,0.0,521.57947,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
160.65031,160.65031,0.0,160.65031,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
63.63059,63.63059,0.0,63.63059,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
19.642303,19.642303,0.0,19.642303,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
60.46822,60.46822,0.0,60.46822,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
659.59985,659.59985,0.0,659.59985,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1132.4287,1132.4287,0.0,1132.4287,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1633.9913,1633.9913,0.0,1633.9913,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1918.2472,1918.2472,0.0,1918.2472,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2146.8198,2146.8198,0.0,2146.8198,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2328.8022,2328.8022,0.0,2328.8022,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2471.46,2471.46,0.0,2471.46,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2561.9517,2561.9517,0.0,2561.9517,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2632.8364,2632.8364,0.0,2632.8364,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2685.498,2685.498,0.0,2685.498,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2728.7288,2728.7288,0.0,2728.7288,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2772.7412,2772.7412,0.0,2772.7412,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2296.572,2296.572,0.0,2296.572,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1224.0507,1224.0507,0.0,1224.0507,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
473.06818,473.06818,0.0,473.06818,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
80.02854,80.02854,0.0,80.02854,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
35.671898,35.671898,0.0,35.671898,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
435.04303,435.04303,0.0,435.04303,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
809.8369,809.8369,0.0,809.8369,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1196.189,1196.189,0.0,1196.189,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1513.4811,1513.4811,0.0,1513.4811,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1710.5499,1710.5499,0.0,1710.5499,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
1873.0941,1873.0941,0.0,1873.0941,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2010.667,2010.667,0.0,2010.667,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2120.374,2120.374,0.0,2120.374,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2228.973,2228.973,0.0,2228.973,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
2342.905,2342.905,0.0,2342.905,0.0,0.0,0.0,4229.309,0.0,0.0,,,,0.0,0.0
